id,first_name,second_name,team,position,fixture,opponent_team,total_points,was_home,kickoff_time,team_h_score,team_a_score,round,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,value,transfers_balance,selected,transfers_in,transfers_out
529,Nayef,Aguerd,19,Defender,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-3954,8563,129,4083
529,Nayef,Aguerd,19,Defender,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-1301,7370,0,1301
530,Tomáš,Souček,19,Midfielder,7,2,5,True,2024-08-17T16:30:00Z,1,2,1,90,0,1,0,2,0,0,0,0,0,0,0,8,3.4,20.8,35.0,5.9,1,1.10,0.12,1.22,2.03,50,0,210697,0,0
530,Tomáš,Souček,19,Midfielder,14,7,8,False,2024-08-24T14:00:00Z,0,2,2,77,1,0,1,0,0,0,0,1,0,0,1,28,36.0,14.8,33.0,8.4,1,0.15,0.10,0.25,1.32,50,9279,237434,22938,13659
530,Tomáš,Souček,19,Midfielder,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,13,0,0,0,1,0,0,0,0,0,0,0,2,0.0,0.5,8.0,0.7,0,0.13,0.08,0.21,0.76,50,69691,326006,113077,43386
530,Tomáš,Souček,19,Midfielder,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,45,0,0,0,1,0,0,0,0,0,0,0,1,1.4,0.7,8.0,1.0,1,0.07,0.00,0.07,0.78,50,3390,332326,51985,48595
530,Tomáš,Souček,19,Midfielder,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,52,0,0,0,1,0,0,0,1,0,0,0,9,13.0,12.7,21.0,4.7,0,0.06,0.13,0.19,1.26,50,-21052,311866,10799,31851
532,Kurt,Zouma,19,Defender,7,2,0,True,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,50531,0,0
532,Kurt,Zouma,19,Defender,14,7,0,False,2024-08-24T14:00:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-6645,50663,1621,8266
532,Kurt,Zouma,19,Defender,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-6402,46391,2586,8988
532,Kurt,Zouma,19,Defender,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-12436,34373,1169,13605
532,Kurt,Zouma,19,Defender,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-6161,28567,0,6161
576,Andy,Irving,19,Midfielder,7,2,0,True,2024-08-17T16:30:00Z,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,2056,0,0
576,Andy,Irving,19,Midfielder,14,7,0,False,2024-08-24T14:00:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-248,2411,79,327
576,Andy,Irving,19,Midfielder,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-334,2346,92,426
576,Andy,Irving,19,Midfielder,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-34,2595,252,286
576,Andy,Irving,19,Midfielder,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,18,0,0,0,0,0,0,0,0,0,0,0,4,8.4,2.6,7.0,1.8,0,0.04,0.00,0.04,0.68,49,-56,2670,92,148
587,Crysencio,Summerville,19,Midfielder,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,17,0,0,0,1,0,0,0,0,0,0,0,9,8.2,29.4,6.0,4.4,0,0.00,0.17,0.17,0.27,60,0,86458,0,0
587,Crysencio,Summerville,19,Midfielder,14,7,0,False,2024-08-24T14:00:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,60,-11819,84926,5711,17530
587,Crysencio,Summerville,19,Midfielder,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,4,0,0,0,0,0,0,0,0,0,0,0,5,3.0,0.3,19.0,2.2,0,0.06,0.00,0.06,0.22,59,-26016,61287,2798,28814
587,Crysencio,Summerville,19,Midfielder,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,45,0,0,0,0,0,0,0,0,0,0,0,3,6.2,0.7,2.0,0.9,0,0.00,0.01,0.01,0.76,58,-10579,53894,3370,13949
587,Crysencio,Summerville,19,Midfielder,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,53,0,0,0,3,0,0,0,0,0,0,0,4,2.6,1.9,0.0,0.5,1,0.00,0.01,0.01,1.20,58,-4992,49964,1332,6324
588,Guido,Rodríguez,19,Midfielder,7,2,2,True,2024-08-17T16:30:00Z,1,2,1,84,0,0,0,2,0,0,0,0,0,0,0,15,5.6,1.9,1.0,0.9,1,0.02,0.03,0.05,1.96,50,0,5566,0,0
588,Guido,Rodríguez,19,Midfielder,14,7,3,False,2024-08-24T14:00:00Z,0,2,2,90,0,0,1,0,0,0,0,0,0,0,0,11,9.6,0.5,4.0,1.4,1,0.02,0.00,0.02,1.35,50,-84,7203,675,759
588,Guido,Rodríguez,19,Midfielder,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,90,0,0,0,3,0,0,0,1,0,0,0,9,8.2,3.1,1.0,1.2,1,0.01,0.00,0.01,3.00,50,-38,8277,1374,1412
588,Guido,Rodríguez,19,Midfielder,35,9,1,False,2024-09-14T14:00:00Z,1,1,4,69,0,0,0,1,0,0,0,1,0,0,0,7,5.0,2.9,2.0,1.0,1,0.00,0.01,0.01,0.86,50,-306,8542,880,1186
588,Guido,Rodríguez,19,Midfielder,50,6,1,True,2024-09-21T11:30:00Z,0,3,5,37,0,0,0,2,0,0,0,0,0,0,0,3,5.0,1.4,0.0,0.6,1,0.00,0.01,0.01,0.93,50,-380,8404,288,668
589,Niclas,Füllkrug,19,Forward,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,17,0,0,0,1,0,0,0,0,0,0,0,2,1.2,0.4,0.0,0.2,0,0.00,0.00,0.00,0.27,70,0,362778,0,0
589,Niclas,Füllkrug,19,Forward,14,7,1,False,2024-08-24T14:00:00Z,0,2,2,27,0,0,0,0,0,0,0,0,0,0,0,-1,1.2,0.3,23.0,2.5,0,0.25,0.00,0.25,0.56,70,-43540,361419,27400,70940
589,Niclas,Füllkrug,19,Forward,30,13,1,True,2024-08-31T16:30:00Z,1,3,3,19,0,0,0,1,0,0,0,0,0,0,0,2,0.2,1.8,6.0,0.8,0,0.00,0.09,0.09,0.76,69,-104816,265520,12352,117168
589,Niclas,Füllkrug,19,Forward,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-85013,189047,8370,93383
589,Niclas,Füllkrug,19,Forward,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,68,-41256,150348,332,41588
591,Jean-Clair,Todibo,19,Defender,7,2,1,True,2024-08-17T16:30:00Z,1,2,1,5,0,0,0,0,0,0,0,0,0,0,0,2,3.0,0.0,0.0,0.3,0,0.00,0.00,0.00,0.07,45,0,39237,0,0
591,Jean-Clair,Todibo,19,Defender,14,7,1,False,2024-08-24T14:00:00Z,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,3,2.0,0.0,0.0,0.2,0,0.00,0.00,0.00,0.03,45,-2308,43788,1860,4168
591,Jean-Clair,Todibo,19,Defender,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5661,39794,1099,6760
591,Jean-Clair,Todibo,19,Defender,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-3886,37733,1305,5191
591,Jean-Clair,Todibo,19,Defender,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,44,-2335,36088,899,3234
643,Kaelan,Casey,19,Defender,30,13,0,True,2024-08-31T16:30:00Z,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,0,0,0
643,Kaelan,Casey,19,Defender,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,6885,11183,8322,1437
643,Kaelan,Casey,19,Defender,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,2000,14299,3391,1391
654,Carlos,Soler,19,Midfielder,35,9,0,False,2024-09-14T14:00:00Z,1,1,4,20,0,0,0,0,0,0,0,1,0,0,0,-1,7.2,0.3,0.0,0.8,0,0.00,0.00,0.00,0.68,50,538,875,741,203
654,Carlos,Soler,19,Midfielder,50,6,0,True,2024-09-21T11:30:00Z,0,3,5,36,0,0,0,0,0,0,0,1,0,0,0,1,0.4,1.8,11.0,1.3,0,0.09,0.01,0.10,0.99,50,105,1174,291,186
204,Sam,Johnstone,20,Goalkeeper,8,4,0,False,2024-08-18T13:00:00Z,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,43430,0,0
204,Sam,Johnstone,20,Goalkeeper,14,19,0,True,2024-08-24T14:00:00Z,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-5751,41187,612,6363
204,Sam,Johnstone,20,Goalkeeper,29,16,3,False,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,4,0,11,30.8,0.0,0.0,3.1,1,0.00,0.00,0.00,1.04,44,-3688,38643,2023,5711
204,Sam,Johnstone,20,Goalkeeper,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,90,0,0,0,2,0,0,0,0,0,4,0,9,31.8,10.0,0.0,4.2,1,0.00,0.00,0.00,1.21,44,6188,47098,13234,7046
204,Sam,Johnstone,20,Goalkeeper,41,2,1,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,-3,4.4,0.0,0.0,0.4,1,0.00,0.00,0.00,1.73,44,1482,48928,4119,2637
533,Rayan,Aït-Nouri,20,Defender,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,83,0,0,0,2,0,0,0,0,0,0,0,6,9.0,3.5,1.0,1.4,1,0.02,0.02,0.04,1.24,45,0,204670,0,0
533,Rayan,Aït-Nouri,20,Defender,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,67,0,1,0,5,0,0,0,1,0,0,0,-4,14.0,10.7,6.0,3.1,1,0.06,0.16,0.22,1.24,45,-2373,221512,12481,14854
533,Rayan,Aït-Nouri,20,Defender,29,16,1,False,2024-08-31T14:00:00Z,1,1,3,59,0,0,0,1,0,0,0,0,0,0,0,-2,8.0,23.5,25.0,5.7,1,0.34,0.02,0.36,0.36,45,17280,251262,40003,22723
533,Rayan,Aït-Nouri,20,Defender,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,85,0,0,0,2,0,0,0,1,0,0,0,5,18.0,2.4,6.0,2.6,1,0.00,0.03,0.03,0.83,45,-34240,217568,13336,47576
533,Rayan,Aït-Nouri,20,Defender,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,1,0,0,0,-3,4.6,4.4,16.0,2.5,1,0.13,0.02,0.15,1.73,45,-25930,192717,1994,27924
534,Boubacar,Traoré,20,Midfielder,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,5450,0,0
534,Boubacar,Traoré,20,Midfielder,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-559,6267,483,1042
534,Boubacar,Traoré,20,Midfielder,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1088,5581,463,1551
534,Boubacar,Traoré,20,Midfielder,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-1657,3968,51,1708
534,Boubacar,Traoré,20,Midfielder,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,49,-391,3643,80,471
535,Jean-Ricner,Bellegarde,20,Midfielder,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,56,0,0,0,1,0,0,0,0,0,0,0,2,0.0,1.3,1.0,0.0,1,0.07,0.00,0.07,0.99,50,0,3071,0,0
535,Jean-Ricner,Bellegarde,20,Midfielder,20,6,2,True,2024-08-25T13:00:00Z,2,6,2,67,0,0,0,5,0,0,0,0,0,0,0,4,2.4,0.8,2.0,0.5,1,0.00,0.01,0.01,1.24,50,14,3919,478,464
535,Jean-Ricner,Bellegarde,20,Midfielder,29,16,6,False,2024-08-31T14:00:00Z,1,1,3,74,1,0,0,1,0,0,0,1,0,0,0,19,32.0,1.8,9.0,4.3,1,0.07,0.00,0.07,0.69,50,-169,4097,494,663
535,Jean-Ricner,Bellegarde,20,Midfielder,40,15,3,True,2024-09-15T15:30:00Z,1,2,4,70,0,0,1,0,0,0,0,0,0,0,0,5,5.4,12.9,4.0,2.2,1,0.07,0.01,0.08,0.71,50,2062,7220,3220,1158
535,Jean-Ricner,Bellegarde,20,Midfielder,41,2,3,False,2024-09-21T14:00:00Z,3,1,5,70,0,0,1,0,0,0,0,0,0,0,0,7,3.2,23.1,4.0,3.0,1,0.00,0.19,0.19,0.45,50,659,8030,1475,816
536,Daniel,Bentley,20,Goalkeeper,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,0,194160,0,0
536,Daniel,Bentley,20,Goalkeeper,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,270,207455,5762,5492
536,Daniel,Bentley,20,Goalkeeper,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,831,214435,12516,11685
536,Daniel,Bentley,20,Goalkeeper,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-9614,207669,8566,18180
536,Daniel,Bentley,20,Goalkeeper,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,40,-3074,205587,3092,6166
537,Francisco Jorge,Tomás Oliveira,20,Midfielder,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,4,3.0,14.3,2.0,1.9,0,0.00,0.05,0.05,0.00,45,0,16796,0,0
537,Francisco Jorge,Tomás Oliveira,20,Midfielder,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,2043,23743,4338,2295
537,Francisco Jorge,Tomás Oliveira,20,Midfielder,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1274,26867,5891,4617
537,Francisco Jorge,Tomás Oliveira,20,Midfielder,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-7151,19458,1343,8494
537,Francisco Jorge,Tomás Oliveira,20,Midfielder,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-2852,16892,0,2852
538,Tawanda,Chirewa,20,Midfielder,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,7608,0,0
538,Tawanda,Chirewa,20,Midfielder,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-295,8897,916,1211
538,Tawanda,Chirewa,20,Midfielder,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1377,7777,993,2370
538,Tawanda,Chirewa,20,Midfielder,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1816,5969,0,1816
538,Tawanda,Chirewa,20,Midfielder,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-598,5419,0,598
539,Leon,Chiwome,20,Forward,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,9106,0,0
539,Leon,Chiwome,20,Forward,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-1320,8078,529,1849
539,Leon,Chiwome,20,Forward,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,885,9685,3131,2246
539,Leon,Chiwome,20,Forward,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,71512,89974,88363,16851
539,Leon,Chiwome,20,Forward,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,31405,124808,42755,11350
540,Luke,Cundle,20,Midfielder,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,0,9908,0,0
540,Luke,Cundle,20,Midfielder,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,81,12367,1684,1603
540,Luke,Cundle,20,Midfielder,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1872,16414,4864,2992
540,Luke,Cundle,20,Midfielder,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,6972,27055,12292,5320
540,Luke,Cundle,20,Midfielder,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,1802,29652,5007,3205
541,Matheus,Santos Carneiro Da Cunha,20,Forward,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,33,0,0,0,1,0,0,0,0,0,0,0,9,13.8,16.2,17.0,4.7,0,0.06,0.02,0.08,0.25,65,0,197434,0,0
541,Matheus,Santos Carneiro Da Cunha,20,Forward,20,6,6,True,2024-08-25T13:00:00Z,2,6,2,67,1,0,0,5,0,0,0,0,0,0,0,34,39.6,26.8,44.0,11.0,1,0.93,0.20,1.13,1.24,65,-22455,188122,11678,34133
541,Matheus,Santos Carneiro Da Cunha,20,Forward,29,16,2,False,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,15,5.0,36.5,14.0,5.6,1,0.24,0.34,0.58,1.04,65,71541,282792,104815,33274
541,Matheus,Santos Carneiro Da Cunha,20,Forward,40,15,2,True,2024-09-15T15:30:00Z,1,2,4,90,0,0,0,2,0,0,0,0,0,0,0,10,14.2,8.9,47.0,7.0,1,0.18,0.02,0.20,1.21,65,-40589,242998,22327,62916
541,Matheus,Santos Carneiro Da Cunha,20,Forward,41,2,8,False,2024-09-21T14:00:00Z,3,1,5,90,1,0,0,3,0,0,0,1,0,0,3,34,43.6,52.7,13.0,10.9,1,0.03,0.22,0.25,1.73,65,-16511,231215,15910,32421
542,Craig,Dawson,20,Defender,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,2,2.4,0.0,0.0,0.2,0,0.00,0.00,0.00,0.00,45,0,16382,0,0
542,Craig,Dawson,20,Defender,20,6,1,True,2024-08-25T13:00:00Z,2,6,2,23,0,0,0,1,0,0,0,0,0,0,0,0,3.0,0.1,0.0,0.3,0,0.00,0.00,0.00,0.32,45,-1277,17717,356,1633
542,Craig,Dawson,20,Defender,29,16,2,False,2024-08-31T14:00:00Z,1,1,3,90,0,0,0,1,0,0,0,0,0,0,0,11,26.6,0.3,4.0,3.1,1,0.00,0.00,0.00,1.04,45,-1126,17648,636,1762
542,Craig,Dawson,20,Defender,40,15,1,True,2024-09-15T15:30:00Z,1,2,4,90,0,0,0,2,0,0,0,0,0,0,0,4,18.8,13.8,4.0,3.7,1,0.00,0.04,0.04,1.21,45,-455,18141,952,1407
542,Craig,Dawson,20,Defender,41,2,1,False,2024-09-21T14:00:00Z,3,1,5,90,0,0,0,3,0,0,0,0,0,0,0,2,17.4,11.1,4.0,3.3,1,0.07,0.00,0.07,1.73,45,1320,20015,2380,1060
543,Matt,Doherty,20,Defender,2,1,1,False,2024-08-17T14:00:00Z,2,0,1,90,0,0,0,2,0,0,0,0,0,0,0,7,12.2,2.7,9.0,2.4,1,0.08,0.01,0.09,1.24,45,0,18088,0,0
543,Matt,Doherty,20,Defender,20,6,-1,True,2024-08-25T13:00:00Z,2,6,2,90,0,0,0,6,0,0,0,0,0,0,0,-8,18.8,11.8,6.0,3.7,1,0.00,0.06,0.06,1.56,45,-721,21053,875,1596
543,Matt,Doherty,20,Defender,29,16,1,False,2024-08-31T14:00:00Z,1,1,3,15,0,0,0,0,0,0,0,0,0,0,0,3,7.4,0.0,0.0,0.7,0,0.00,0.00,0.00,0.35,45,-1173,21002,1195,2368
543,Matt,Doherty,20,Defender,40,15,1,True,2024-09-15T15:30:00Z,1,2,4,13,0,0,0,1,0,0,0,0,0,0,0,0,2.4,1.5,0.0,0.4,0,0.00,0.01,0.01,0.46,45,-1542,20250,596,2138
543,Matt,Doherty,20,Defender,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,45,-666,19997,487,1153
544,Tommy,Doyle,20,Midfielder,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,4063,0,0
544,Tommy,Doyle,20,Midfielder,20,6,1,True,2024-08-25T13:00:00Z,2,6,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1.6,11.2,0.0,1.3,0,0.00,0.00,0.00,0.00,50,-467,4267,98,565
544,Tommy,Doyle,20,Midfielder,29,16,1,False,2024-08-31T14:00:00Z,1,1,3,30,0,0,0,0,0,0,0,0,0,0,0,2,2.4,11.7,3.0,1.7,0,0.04,0.02,0.06,0.68,49,-358,4193,211,569
544,Tommy,Doyle,20,Midfielder,40,15,1,True,2024-09-15T15:30:00Z,1,2,4,13,0,0,0,1,0,0,0,0,0,0,0,3,2.0,2.4,0.0,0.4,0,0.00,0.04,0.04,0.46,49,51,4545,559,508
544,Tommy,Doyle,20,Midfielder,41,2,1,False,2024-09-21T14:00:00Z,3,1,5,8,0,0,0,2,0,0,0,0,0,0,0,3,2.6,0.3,0.0,0.3,0,0.00,0.01,0.01,1.15,49,-179,4454,117,296
545,Fábio,Silva,20,Forward,2,1,0,False,2024-08-17T14:00:00Z,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,0,27869,0,0
545,Fábio,Silva,20,Forward,20,6,0,True,2024-08-25T13:00:00Z,2,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-1975,31835,3044,5019
545,Fábio,Silva,20,Forward,29,16,0,False,2024-08-31T14:00:00Z,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-2530,31428,4550,7080
545,Fábio,Silva,20,Forward,40,15,0,True,2024-09-15T15:30:00Z,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-11064,20175,0,11064
545,Fábio,Silva,20,Forward,41,2,0,False,2024-09-21T14:00:00Z,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.00,0.00,0.00,0.00,50,-3077,17476,0,3077
